CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST2080,Female,0,No,No,39,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),86.02,3211.28,No
CUST2081,Male,0,No,No,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,29.38,1234.68,No
CUST2082,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),29.68,1380.14,No
CUST2083,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),120.0,3229.42,No
CUST2084,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,74.22,,Yes
CUST2085,Male,0,No,No,22,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),18.0,413.17,No
CUST2086,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,42.02,2916.22,No
CUST2087,Female,1,No,No,61,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,18.62,1153.64,Yes
CUST2088,Female,1,Yes,Yes,36,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),61.09,2272.6,Yes
CUST2089,Male,0,No,Yes,66,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.96,4769.23,No
CUST2090,Male,0,No,No,49,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,104.17,5330.82,No
CUST2091,Female,0,Yes,No,3,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,26.8,79.29,Yes
CUST2092,Female,0,Yes,Yes,23,Yes,No,DSL,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),47.46,1090.27,Yes
CUST2093,Male,0,Yes,No,59,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,75.24,4322.66,No
CUST2094,Male,0,No,Yes,28,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,86.05,2304.57,Yes
CUST2095,Male,0,No,No,72,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,99.4,7499.02,No
CUST2096,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,18.0,615.78,Yes
CUST2097,Male,0,No,Yes,68,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,70.66,4716.0,Yes
CUST2098,Male,0,Yes,Yes,71,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,79.8,5830.05,No
CUST2099,Male,1,Yes,No,11,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),90.31,1026.16,Yes
CUST2100,Male,0,Yes,No,8,No,No,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.56,495.52,No
CUST2101,Male,0,Yes,No,20,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,79.78,1664.81,Yes
CUST2102,Male,0,Yes,No,62,Yes,No,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,108.66,6615.98,No
CUST2103,Male,0,Yes,No,43,Yes,No phone service,DSL,No,No,No,No,Yes,No internet service,One year,No,Credit card (automatic),60.58,2622.65,No
CUST2104,Male,0,No,No,70,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),69.41,5003.31,No
CUST2105,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),63.03,445.18,No
CUST2106,Male,0,Yes,No,10,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,54.63,533.16,No
CUST2107,Female,0,No,No,40,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,25.13,1048.7,No
CUST2108,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),54.85,208.51,Yes
CUST2109,Female,0,Yes,No,19,No,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,86.06,1639.21,Yes
CUST2110,Male,0,Yes,No,38,No,No,DSL,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,84.33,3058.65,No
CUST2111,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Mailed check,62.88,1404.77,Yes
CUST2112,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,Yes,Electronic check,65.2,,No
CUST2113,Male,0,No,No,53,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.0,911.71,No
CUST2114,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,One year,Yes,Credit card (automatic),98.09,2058.48,Yes
CUST2115,Male,0,Yes,No,7,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),18.0,128.37,Yes
CUST2116,Male,0,Yes,No,7,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),25.62,177.92,No
CUST2117,Male,1,Yes,No,23,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,65.13,1560.0,Yes
CUST2118,Female,0,No,Yes,60,Yes,No,DSL,No,No,Yes,No,No internet service,Yes,Two year,No,Credit card (automatic),82.14,5138.86,Yes
CUST2119,Male,0,No,No,18,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.8,1966.26,Yes
CUST2120,Female,0,Yes,No,71,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,94.18,6755.12,No
CUST2121,Male,0,No,No,66,Yes,No,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Electronic check,86.74,5999.1,Yes
CUST2122,Male,0,Yes,No,53,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),77.75,4253.33,No
CUST2123,Female,0,Yes,No,19,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),18.0,329.49,No
CUST2124,Male,1,Yes,No,64,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),79.05,4842.23,Yes
CUST2125,Female,1,No,No,14,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,97.66,1376.72,Yes
CUST2126,Male,0,Yes,Yes,25,Yes,No,DSL,No,No,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,19.83,512.74,No
CUST2127,Male,0,No,Yes,33,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,70.75,2394.8,Yes
CUST2128,Male,0,Yes,No,48,Yes,Yes,DSL,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,18.0,874.93,Yes
CUST2129,Male,1,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,88.17,3553.79,No
CUST2130,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,36.47,175.61,Yes
CUST2131,Male,0,Yes,Yes,21,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),120.0,2512.65,Yes
CUST2132,Male,0,No,Yes,59,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,91.03,5526.16,No
CUST2133,Male,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.25,950.05,Yes
CUST2134,Male,0,Yes,No,63,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),65.98,4104.13,No
CUST2135,Female,0,No,Yes,54,Yes,No phone service,No,No,No,No,No,No,No,Two year,No,Electronic check,88.75,4772.96,No
CUST2136,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,3690.45,No
CUST2137,Female,0,No,Yes,50,No,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),74.3,3537.62,No
CUST2138,Male,1,No,No,41,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Two year,Yes,Mailed check,31.43,1289.61,Yes
CUST2139,Male,0,Yes,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,88.62,88.62,No
CUST2140,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),49.31,94.7,Yes
CUST2141,Female,0,Yes,No,72,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,18.3,1268.78,No
CUST2142,Female,1,Yes,Yes,13,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,61.74,767.11,No
CUST2143,Female,0,No,Yes,19,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),53.32,999.12,No
CUST2144,Male,0,Yes,No,51,Yes,No phone service,DSL,No,No,No,No,No,No internet service,One year,Yes,Electronic check,72.36,3651.24,No
CUST2145,Male,0,Yes,No,2,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,56.98,,Yes
CUST2146,Female,0,Yes,Yes,10,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,Yes,One year,No,Mailed check,47.46,489.92,No
CUST2147,Male,0,No,Yes,69,No,No,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,80.24,5462.1,No
CUST2148,Female,0,Yes,Yes,30,Yes,No,DSL,No,No internet service,Yes,No,No,No,Two year,Yes,Credit card (automatic),81.5,2415.84,Yes
CUST2149,Female,0,Yes,No,65,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,18.0,1160.2,No
CUST2150,Female,0,Yes,No,44,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),56.97,2529.33,Yes
CUST2151,Female,1,Yes,Yes,42,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,70.21,3059.84,Yes
CUST2152,Female,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),38.7,112.96,Yes
CUST2153,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,78.35,2290.69,Yes
CUST2154,Female,0,No,Yes,37,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,65.65,2548.18,No
CUST2155,Male,0,No,Yes,28,Yes,No,DSL,No internet service,No,No,Yes,No,No,One year,No,Electronic check,59.85,1673.98,No
CUST2156,Female,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,44.56,2314.48,No
CUST2157,Female,0,Yes,Yes,13,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),53.1,711.58,No
CUST2158,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.09,3879.44,No
CUST2159,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,One year,No,Bank transfer (automatic),106.18,2627.18,No
CUST2160,Female,0,No,No,30,No,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),40.65,1249.95,Yes
CUST2161,Male,0,No,No,24,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,59.75,1445.92,Yes
CUST2162,Female,0,No,No,38,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,36.34,1433.08,No
CUST2163,Male,0,No,No,69,No,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),62.53,4444.29,No
CUST2164,Female,0,No,No,16,No,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Two year,Yes,Electronic check,72.74,1151.61,No
CUST2165,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,66.94,3513.3,No
CUST2166,Female,0,No,Yes,49,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.0,886.39,Yes
CUST2167,Male,0,Yes,Yes,52,Yes,No,DSL,No internet service,Yes,No,No,Yes,No,One year,No,Credit card (automatic),101.62,5538.49,No
CUST2168,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,50.54,2395.09,No
CUST2169,Male,0,No,Yes,64,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,28.36,1816.35,Yes
CUST2170,Female,1,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,39.71,1833.62,No
CUST2171,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,96.7,3835.99,Yes
CUST2172,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,86.33,1515.65,No
CUST2173,Male,1,Yes,Yes,41,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),63.54,2614.83,Yes
CUST2174,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),62.96,3447.01,No
CUST2175,Male,0,No,No,40,Yes,No,DSL,No internet service,No,No,Yes,Yes,Yes,Two year,No,Electronic check,26.9,1091.7,No
CUST2176,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,One year,Yes,Electronic check,95.02,3079.3,Yes
CUST2177,Female,1,No,No,26,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),92.47,2517.43,No
CUST2178,Female,0,No,No,18,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),103.96,1902.2,Yes
CUST2179,Female,1,No,No,35,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.08,2436.55,No
CUST2180,Female,1,Yes,No,56,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,100.81,5724.1,No
CUST2181,Male,0,No,No,30,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,One year,No,Credit card (automatic),38.09,1149.1,No
CUST2182,Male,1,Yes,No,45,Yes,No,DSL,No internet service,No,Yes,No,Yes,Yes,One year,No,Electronic check,67.0,3102.14,Yes
CUST2183,Male,0,No,No,52,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,92.83,5002.47,No
CUST2184,Male,0,Yes,Yes,68,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,86.93,5992.6,No
CUST2185,Male,0,No,Yes,55,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,113.34,6244.21,Yes
CUST2186,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,46.59,482.53,No
CUST2187,Male,0,No,No,54,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),90.72,4872.58,No
CUST2188,Male,0,No,No,34,No,No,DSL,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,28.98,983.07,No
CUST2189,Female,1,Yes,No,63,Yes,No phone service,No,No,No,No,No,No,No,Two year,No,Electronic check,18.0,1079.24,No
CUST2190,Male,0,No,No,31,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,No,Mailed check,76.1,2258.1,Yes
CUST2191,Male,0,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,Two year,No,Electronic check,118.47,7528.69,No
CUST2192,Male,0,Yes,No,50,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,109.28,5194.96,Yes
CUST2193,Female,1,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,39.0,1059.62,No
CUST2194,Male,0,Yes,Yes,37,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.97,2447.06,No
CUST2195,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),31.53,1021.96,Yes
CUST2196,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,One year,No,Electronic check,69.34,2443.12,No
CUST2197,Male,0,No,No,57,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Two year,No,Mailed check,84.13,4951.32,No
CUST2198,Male,1,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),53.57,3222.47,Yes
CUST2199,Female,0,Yes,No,32,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Mailed check,72.45,2355.47,No
CUST2200,Female,0,No,No,8,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),44.33,359.77,No
CUST2201,Male,1,No,No,35,Yes,No phone service,No,No,No,No,No,No,No,One year,No,Electronic check,47.2,1678.3,No
CUST2202,Male,0,Yes,Yes,23,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),36.74,859.72,Yes
CUST2203,Male,0,No,Yes,38,No,No,Fiber optic,No,No,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),38.67,1513.89,Yes
CUST2204,Male,1,No,No,19,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),117.63,2259.17,No
CUST2205,Female,0,Yes,No,54,Yes,No,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),81.25,4552.54,Yes
CUST2206,Male,1,Yes,No,45,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Electronic check,18.0,804.14,Yes
CUST2207,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,78.21,2948.86,No
CUST2208,Female,0,Yes,No,49,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),79.71,3723.63,No
CUST2209,Male,0,No,No,60,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),120.0,6936.54,Yes
CUST2210,Female,1,No,No,56,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Two year,No,Mailed check,28.87,1549.42,No
CUST2211,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,One year,No,Electronic check,82.36,5238.51,No
CUST2212,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,62.14,3886.54,No
CUST2213,Male,0,No,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,72.63,4260.55,No
CUST2214,Male,0,No,Yes,1,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,85.3,,No
CUST2215,Female,0,Yes,No,5,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),18.0,87.59,No
CUST2216,Female,1,No,No,19,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No,One year,Yes,Electronic check,81.07,1587.65,No
CUST2217,Male,0,No,No,58,No,No,DSL,No,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,82.1,4549.15,No
CUST2218,Female,1,Yes,No,57,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),73.02,4366.71,Yes
CUST2219,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,32.95,1414.44,Yes
CUST2220,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),60.82,380.29,No
CUST2221,Male,0,Yes,No,22,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,107.53,2290.63,No
CUST2222,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,63.78,3400.35,Yes
CUST2223,Male,0,Yes,Yes,57,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),88.79,5075.69,No
CUST2224,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.53,4156.65,No
CUST2225,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,99.36,510.6,Yes
CUST2226,Male,0,No,No,22,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,113.97,2560.93,No
CUST2227,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,18.0,124.65,No
CUST2228,Male,0,No,No,64,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),45.39,3012.24,No
CUST2229,Female,1,No,No,57,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Two year,No,Electronic check,66.29,3594.99,No
CUST2230,Male,0,No,No,26,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),120.0,3043.01,Yes
CUST2231,Female,1,Yes,No,25,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),97.95,2453.52,No
CUST2232,Female,0,No,No,69,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,81.43,5820.46,Yes
CUST2233,Male,0,Yes,No,32,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,81.94,2595.57,Yes
CUST2234,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Two year,No,Electronic check,36.15,297.18,Yes
CUST2235,Female,0,No,No,9,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.79,718.82,No
CUST2236,Female,0,No,Yes,54,Yes,No phone service,No,No,No,No,No,No,No,One year,No,Mailed check,18.12,1024.4,No
CUST2237,Male,0,No,No,20,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Mailed check,69.92,1330.64,No
CUST2238,Female,0,No,No,68,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),79.92,5258.94,No
CUST2239,Female,0,Yes,No,67,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,92.6,5907.58,No
CUST2240,Male,0,No,Yes,44,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.9,875.2,Yes
CUST2241,Female,0,Yes,Yes,41,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,54.68,2332.84,No
